,run_number,total_run_time,viper_initial_contact_range,viper_initial_contact_ata,viper_initial_contact_aa,viper_briefed_behavior,viper_briefed_launch_range,viper_briefed_evasion_range,viper_alive,cobra_initial_contact_range,cobra_initial_contact_ata,cobra_initial_contact_aa,cobra_briefed_behavior,cobra_briefed_launch_range,cobra_briefed_evasion_range,cobra_alive,outcome,viper_launched,viper_launch_range,viper_time_at_launch,cobra_launched,cobra_launch_range,cobra_time_at_launch,viper_time_in_NEUTRAL,cobra_time_in_NEUTRAL,viper_time_in_DEFENSIVE,cobra_time_in_DEFENSIVE,viper_time_in_HEADON,cobra_time_in_HEADON,viper_time_in_OFFENSIVE,cobra_time_in_OFFENSIVE,viper_p_NEUTRAL,viper_p_DEFENSIVE,viper_p_HEADON,viper_p_OFFENSIVE,cobra_p_NEUTRAL,cobra_p_DEFENSIVE,cobra_p_HEADON,cobra_p_OFFENSIVE,lognorm_viper_launch_range,lognorm_viper_briefed_launch_range,lognorm_viper_briefed_evasion_range,lognorm_cobra_launch_range,lognorm_cobra_briefed_launch_range,lognorm_cobra_briefed_evasion_range,norm_viper_launch_range,norm_viper_briefed_launch_range,norm_viper_briefed_evasion_range,norm_cobra_launch_range,norm_cobra_briefed_launch_range,norm_cobra_briefed_evasion_range,briefed_evasion_range_diff,launch_range_diff,briefed_launch_range_diff,time_at_launch_diff,viper_launch_cobra_evade_diff,viper_evade_cobra_launch_diff
767,782,110.0,60000.0,0.0,180.0,BehaviorType.ATTACK,35746.69910820995,49553.69229603167,0,60000.0,0.0,180.0,BehaviorType.ATTACK,30052.938735568023,11821.178621310257,1,0,1,35670.0,40.6,1,29978.591,50.1,0.0,0.0,44.00000000000036,0.0,66.00000000000054,66.00000000000054,0.0,44.10000000000036,9.998000399919934e-05,0.39992001599680066,0.5998800239952009,9.998000399919934e-05,9.988921378107838e-05,9.988921378107838e-05,0.5993352826864751,0.40046493888596285,0.5305413451694755,0.46352907063816323,0.9479713574886607,0.3607786390193384,0.3221349733125982,0.7460568643651078,0.5965948052382466,0.31493468580601014,0.7086994233135147,0.5014064156812899,0.1994397539123883,0.168262902667289,0.5399972168069318,0.09518838955695674,0.11389546771556613,-9.5,23925.52048689969,19500.75356046365
768,783,123.0,60000.0,0.0,180.0,BehaviorType.ATTACK,58429.05985204331,39735.12672947917,1,60000.0,0.0,180.0,BehaviorType.ATTACK,59454.96565829404,66848.78999484342,1,2,1,58350.001,2.8,1,59370.0,1.1,0.0,0.0,0.0,96.79999999999878,26.3000000000001,26.3000000000001,96.79999999999878,0.0,9.989880170169173e-05,9.989880170169173e-05,0.21360475485808963,0.786195447538507,9.989880170169173e-05,0.786195447538507,0.21360475485808963,9.989880170169173e-05,0.9778425463150806,0.8558171888513137,0.9145505691759641,0.9934727621386839,0.8697135851925826,0.9935444637996715,0.9759161245003428,0.7686626119451606,0.5680098182431019,0.9929755314344968,0.7896488156688182,0.9557735690756214,-0.3880288185132459,-0.017059406934153976,-0.02052176663360772,1.6999999999999997,-8419.730142800108,-19719.83892881487
769,784,167.5,60000.0,0.0,180.0,BehaviorType.ATTACK,31726.62246304931,58889.07747277156,1,60000.0,0.0,180.0,BehaviorType.ATTACK,28124.506197216902,27887.591850022192,1,2,1,31650.0,47.3,1,28050.84,53.3,91.0999999999991,91.0999999999991,4.5,0.0,72.0000000000002,72.0000000000002,0.0,4.5,0.5435017681705407,0.0268469589107295,0.42955134257167316,9.993034705660425e-05,0.5435017681705407,9.993034705660425e-05,0.42955134257167316,0.0268469589107295,0.42186573765826335,0.3682809733605213,0.9740938065420383,0.29923668146082716,0.2689074405244351,0.868660589450451,0.5293606061112877,0.23451884815449647,0.8424655671349566,0.4691649244869629,0.16072887312474296,0.39819241392025406,0.4436681875339802,0.06019568162432476,0.07205514282513897,-6.0,3839.0306130271165,30764.57127555466
770,785,164.3,60000.0,0.0,180.0,BehaviorType.ATTACK,36816.60889912069,13813.684870958536,1,60000.0,0.0,180.0,BehaviorType.ATTACK,58876.84519044639,64790.78005875872,1,2,1,36755.966,44.1,1,58770.0,2.1,0.0,0.0,0.0,106.39999999999824,58.000000000000554,58.000000000000554,106.39999999999824,0.0,9.991920106480008e-05,9.991920106480008e-05,0.352727550928695,0.6470726106691754,9.991920106480008e-05,0.6470726106691754,0.352727550928695,9.991920106480008e-05,0.5577989444504589,0.48707419291200477,0.7546401902796197,0.9840675875277872,0.8618712087865631,0.9890776644336357,0.6147575053101637,0.3363366887133963,0.19658311714185078,0.9829405763409209,0.7780437674928091,0.9263209954350989,-0.7295429549067108,-0.3681830710307572,-0.44128322336660064,42.0,-27974.171159638026,-45063.160319487855
771,786,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,68049.87986478995,30860.87114199278,1,60000.0,0.0,180.0,BehaviorType.ATTACK,26168.98542279908,66280.68789643336,1,2,1,59790.0,0.4,0,-1.0,-1.0,0.0,0.0,0.0,93.89999999999894,26.800000000000107,26.800000000000107,93.89999999999894,0.0,9.989718707413312e-05,9.989718707413312e-05,0.22199374905363004,0.7778064565722217,9.989718707413312e-05,0.7778064565722217,0.22199374905363004,9.989718707413312e-05,1.0,0.9775122617329323,0.8762979506637321,,0.21106721748077562,0.9923253202403652,1.0,0.9611132462261774,0.44085117114392663,0.0,0.12147422974428104,0.9476433513369307,-0.5068997690451553,1.0,0.8377669147680492,1.4,1769.1919683565939,4691.885719193699
772,787,167.1,60000.0,0.0,180.0,BehaviorType.ATTACK,32049.998259605345,62998.6330290298,1,60000.0,0.0,180.0,BehaviorType.ATTACK,31962.449712143225,6335.1979485878965,1,2,1,31950.0,46.8,1,31890.0,46.9,43.900000000000354,43.900000000000354,52.10000000000047,0.0,71.20000000000024,71.20000000000024,0.0,52.10000000000047,0.2625335709571135,0.3115717322748434,0.4257947665636992,9.993020434381165e-05,0.2625335709571135,9.993020434381165e-05,0.4257947665636992,0.3115717322748434,0.4304400733196023,0.37637732041057764,0.9843033318968339,0.4180095262063916,0.37157598954298837,0.6569531738009856,0.5343780836580756,0.24098751476252825,0.9013511288095118,0.5333745881487181,0.23777080791965274,0.08975198446383681,0.8109212522106057,0.0010034955093575215,0.0017512824756251155,-0.10000000000000142,25714.800311017447,31036.183316886574
773,788,64.9,60000.0,0.0,180.0,BehaviorType.ATTACK,27674.018064892003,18526.15346928132,0,60000.0,0.0,180.0,BehaviorType.ATTACK,57483.82454569222,25432.0959087597,1,0,1,27606.482,63.3,1,57390.0,4.4,0.0,0.0,0.0,0.0,64.9000000000006,65.0000000000006,0.0,0.0,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,0.2976341374846817,0.25917270552861704,0.7990643389859049,0.9620661143627998,0.8426535940739626,0.8554944341583066,0.4617330701945109,0.1534523396986594,0.2641077816675209,0.9598601796256961,0.7500806134589557,0.3630513420692478,-0.09883226251225186,-0.49812710943118527,-0.5963022026629246,58.9,2241.922156132303,-38957.6710764109
774,789,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,59980.62084875717,61276.22212782078,1,60000.0,0.0,180.0,BehaviorType.ATTACK,49431.837352450544,68391.19419536047,1,2,1,59790.0,0.4,1,49363.976,18.5,92.699999999999,92.699999999999,0.0,1.2,26.800000000000107,26.800000000000107,1.2,0.0,0.7679431533187295,9.990716751913678e-05,0.22201592782030485,0.009941011693446444,0.7679431533187295,0.009941011693446444,0.22201592782030485,9.990716751913678e-05,1.0,0.8767412455308908,0.9801077975449481,0.8225753289357686,0.7215346024513424,0.9968029205940108,1.0,0.799699352841223,0.8766708119325165,0.8256255289257581,0.5884470016304911,0.9778472104622147,-0.101823725481201,0.17437447107424187,0.21101320594997353,-18.1,-8410.573346603298,11844.384775370236
775,790,101.3,60000.0,0.0,180.0,BehaviorType.ATTACK,32461.6817802688,15125.58936835756,1,60000.0,0.0,180.0,BehaviorType.ATTACK,21300.330496884504,63270.63086334567,0,3,1,32370.0,46.1,1,21221.444,65.8,0.0,0.0,0.0,28.80000000000014,72.50000000000017,72.50000000000017,28.90000000000014,0.0,9.9881424086272e-05,9.9881424086272e-05,0.7148473096006651,0.28495292755116236,9.998000399919986e-05,0.2842471979444195,0.7155528420475821,9.998000399919986e-05,0.44230985000150796,0.38656723192579695,0.7683717011658737,0.04089587446229299,0.04585078367980362,0.9856861913143338,0.5414025522235788,0.24922265008049008,0.21538131371935487,0.3549437875265508,0.023742047422565016,0.9045658496812056,-0.6890128930839055,0.186458764697028,0.22326674140818017,-19.699999999999996,-30808.949083076874,-6174.7411285269445
776,792,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,43928.05237693687,40497.69722006807,1,60000.0,0.0,180.0,BehaviorType.ATTACK,60688.23328476751,25964.805456457096,1,2,1,43877.341,29.4,1,59790.0,0.4,0.0,0.0,67.40000000000045,0.0,53.30000000000049,53.30000000000049,0.0,67.40000000000045,9.989718707413156e-05,0.5582977121721817,0.44150249345367004,9.989718707413156e-05,9.989718707413156e-05,9.989718707413156e-05,0.44150249345367004,0.5582977121721817,0.7187580374351832,0.6280712506679433,0.9174276162372023,1.0,0.8861914443837042,0.8584556437249335,0.7338619691926879,0.478590863112882,0.5789366425772774,1.0,0.8144051268792156,0.37067505024842984,0.20798299239109075,-0.26613803080731213,-0.3352632563651661,29.0,17963.24692047977,-20190.536064699445
777,793,65.3,60000.0,0.0,180.0,BehaviorType.ATTACK,56925.27786847477,56946.84206536464,1,60000.0,0.0,180.0,BehaviorType.ATTACK,26389.573474008936,9603.395117645434,0,3,1,56850.0,5.3,0,-1.0,-1.0,0.0,0.0,0.0,0.0,65.40000000000057,65.30000000000058,0.0,0.0,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,0.9541726294751073,0.8350003424753845,0.9690179973095145,,0.21780424742922888,0.7163767554677478,0.9508287200414778,0.7385816213253692,0.8146353988105017,0.0,0.12590226006618435,0.13652377895601475,0.6775411202710908,0.9508287200414778,0.6108227439185687,6.3,47321.88275082933,30557.268591355703
778,794,144.7,60000.0,0.0,180.0,BehaviorType.ATTACK,24936.02725469167,68923.88050238868,1,60000.0,0.0,180.0,BehaviorType.ATTACK,45447.3714702076,32241.897859709712,1,2,0,-1.0,-1.0,1,45330.0,24.5,0.0,0.0,95.59999999999884,0.0,49.20000000000043,49.20000000000043,0.0,95.59999999999884,9.991097083221124e-05,0.6600890678340898,0.33971111022424577,9.991097083221124e-05,9.991097083221124e-05,9.991097083221124e-05,0.33971111022424577,0.6600890678340898,,0.17599723790470623,0.9979079338738486,0.7436379458168944,0.6540846027461649,0.8893854851807611,0.0,0.09868278082732398,0.9862536251386189,0.7581575822448194,0.5084638128476316,0.46050771967027093,0.524962866369466,-0.7581575822448194,-0.4102998703855142,-25.5,-7305.870605018041,23476.50903218108
779,795,130.2,60000.0,0.0,180.0,BehaviorType.ATTACK,54137.03642991856,66492.55141396553,1,60000.0,0.0,180.0,BehaviorType.ATTACK,37336.14485159856,57053.95688914641,1,2,1,54030.0,10.0,0,-1.0,-1.0,0.0,0.0,0.0,93.89999999999894,36.40000000000024,36.40000000000024,93.89999999999894,0.0,9.990328870577269e-05,9.990328870577269e-05,0.27929951681183945,0.7205006766107489,9.990328870577272e-05,0.720500676610749,0.27929951681183957,9.990328870577272e-05,0.9079321129469684,0.7949049645945435,0.9924726150484622,,0.496299621738465,0.9709124450867728,0.9036644311016708,0.6828068710787358,0.9514152643894972,0.0,0.34564104335473295,0.8155978399481918,0.13507753069168138,0.9036644311016708,0.33607761463684155,11.0,-2916.9204592278475,29156.406562366967
780,796,159.6,60000.0,0.0,180.0,BehaviorType.ATTACK,36469.19484103322,63264.71669856289,1,60000.0,0.0,180.0,BehaviorType.ATTACK,35893.64800877277,33037.495773512535,1,2,1,36390.0,39.4,1,35790.0,40.4,94.89999999999888,94.89999999999888,1.0,0.0,63.800000000000644,63.800000000000644,0.0,1.0,0.5941798177214047,0.006261115044482736,0.39945913983800263,9.992739610994448e-05,0.5941798177214047,9.992739610994448e-05,0.39945913983800263,0.006261115044482736,0.5487042711253517,0.4795046409821562,0.9849412244444967,0.5248398370824817,0.4646760704206994,0.8928675678380211,0.6086367513505377,0.3293871713387345,0.9051638248829404,0.5986017962569617,0.3166847162814875,0.47189367351513095,0.4325875374232128,0.010034955093575992,0.01151298462918976,-1.0,3431.6990675206835,27371.068689790118
781,797,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,67639.16281618204,48658.4063544194,1,60000.0,0.0,180.0,BehaviorType.ATTACK,43498.52702863616,50243.04727684878,1,2,1,59790.0,0.4,1,43429.089,30.6,77.89999999999985,77.89999999999985,0.0,2.1000000000000005,40.700000000000315,40.700000000000315,2.1000000000000005,0.0,0.6453373424328914,9.99071675191359e-05,0.33716597993605824,0.01739677046353113,0.6453373424328914,0.01739677046353113,0.33716597993605824,9.99071675191359e-05,1.0,0.9726790183508954,0.9452119567583791,0.7039714163275507,0.6189084650730687,0.952753028251765,1.0,0.9528974437883503,0.69587092767464,0.7263649880416785,0.4693431885317599,0.7181256103938629,-0.022678099188591982,0.2736350119583215,0.4828986160332367,-30.200000000000003,17396.11553933326,5159.879325783237
782,798,67.3,60000.0,0.0,180.0,BehaviorType.ATTACK,58018.77215300953,28621.851289205733,1,60000.0,0.0,180.0,BehaviorType.ATTACK,50420.8217920804,23529.641006725047,0,3,1,57930.0,3.5,1,50346.429,16.2,0.0,0.0,0.0,0.0,67.40000000000046,67.30000000000047,0.0,0.0,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,0.9712768573206416,0.8501912077014689,0.8648986470970308,0.8408224436605117,0.7374336613499409,0.8443879574726342,0.9688916392099145,0.7604553980265824,0.4087683972704688,0.8420569818200063,0.6082996321902733,0.33582494625963966,0.07287559486866102,0.12683465738990818,0.15198604321244769,-12.7,34489.13114628448,-21798.97050287467
783,799,101.4,60000.0,0.0,180.0,BehaviorType.ATTACK,33025.070238834094,13069.182990765516,1,60000.0,0.0,180.0,BehaviorType.ATTACK,26161.648319991717,39640.11502414935,0,3,1,32910.0,45.2,1,26052.01,56.7,0.0,0.0,0.0,29.800000000000157,71.60000000000022,71.60000000000022,29.900000000000155,0.0,9.988152120935801e-05,9.988152120935801e-05,0.7052778026222933,0.2945224343352879,9.998000399919979e-05,0.2938268362106676,0.705973203781334,9.998000399919979e-05,0.4573466921613566,0.4003046335759373,0.7462551097018959,0.23078844360521034,0.21084215867717646,0.9188940069041057,0.5504340118077972,0.26049242397230427,0.18591519678336674,0.4357346423374755,0.12132694654590409,0.5663850198832994,-0.3802616880943689,0.11469936947032167,0.13729286067813623,-11.5,-6615.044785315258,-13092.465329226201
784,800,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,61558.317875719054,54991.62965559591,1,60000.0,0.0,180.0,BehaviorType.ATTACK,53216.75373636702,42058.42123019743,1,2,1,59790.0,0.4,1,53148.42,11.5,0.0,0.0,94.09999999999891,0.0,26.600000000000104,26.600000000000104,0.0,94.09999999999891,9.989718707413314e-05,0.7794631263412786,0.22033707928457313,9.989718707413314e-05,9.989718707413314e-05,9.989718707413314e-05,0.22033707928457313,0.7794631263412786,1.0,0.897469939959108,0.9637303227815183,0.890971525960489,0.7807490423606542,0.9273531028531492,1.0,0.8312589073427945,0.7866192838398791,0.8889200715826796,0.6644244828309868,0.6009938623238112,0.18508961831445492,0.1110799284173204,0.166860964802082,-11.1,19499.89664552162,1774.8759192288926
785,801,100.9,60000.0,0.0,180.0,BehaviorType.ATTACK,33349.97288913108,64564.47581200548,0,60000.0,0.0,180.0,BehaviorType.ATTACK,35081.926278837,13645.183216361487,1,0,1,33270.046,44.6,1,35010.0,41.7,0.0,0.0,34.900000000000226,0.0,66.00000000000054,66.00000000000054,0.0,35.00000000000023,9.998000399919941e-05,0.34581785327770875,0.6539821867142928,9.998000399919941e-05,9.988103367069754e-05,9.988103367069754e-05,0.6533348089460942,0.3464654289865645,0.4672360554548882,0.40812075491593547,0.9880191191906926,0.5044371315553645,0.44631725795147237,0.7665544812361972,0.5564557542105,0.26699163308820034,0.9237879910218152,0.585556354635313,0.30039041378690706,0.19436658113572305,0.7287157309598081,-0.029100600424812995,-0.034645230651072556,2.8999999999999986,19704.78967276959,29482.54953316848
786,802,138.7,60000.0,0.0,180.0,BehaviorType.ATTACK,35095.87185780374,6819.139614680201,1,60000.0,0.0,180.0,BehaviorType.ATTACK,67915.85168350651,45374.48838244117,0,3,1,35022.95,48.3,1,59790.0,0.4,0.0,0.0,0.0,76.39999999999993,62.300000000000615,62.300000000000615,76.49999999999993,0.0,9.990798668911518e-05,9.990798668911518e-05,0.44875757539523703,0.5510426086313847,9.998000399919976e-05,0.5507189838167884,0.4490810561752132,9.998000399919976e-05,0.5139031204497915,0.44885931026040304,0.6477998087341328,1.0,0.9764993375675736,0.9381937897489319,0.5857729424160827,0.3019158249415413,0.09635872050440479,1.0,0.9594905621474908,0.6484507332970311,-0.5517729671309848,-0.4142270575839173,-0.6565163807428367,47.9,-10278.616524637437,-61096.71206882631
787,803,129.4,60000.0,0.0,180.0,BehaviorType.ATTACK,37228.63553796067,54861.41864834471,1,60000.0,0.0,180.0,BehaviorType.ATTACK,54604.59716059911,67206.1640004934,1,2,0,-1.0,-1.0,1,54510.0,9.2,0.0,0.0,95.29999999999886,0.0,34.200000000000216,34.200000000000216,0.0,95.29999999999886,9.990281478882901e-05,0.7357602974787706,0.26403989689165175,9.990281478882901e-05,9.990281478882901e-05,9.990281478882901e-05,0.26403989689165175,0.7357602974787706,,0.4959594908174201,0.9633715315999689,0.9143936978435744,0.8014117429394438,0.994306088760349,0.0,0.34457868761581534,0.7847534985516087,0.9116923951765316,0.6922837106125831,0.9608880167923506,-0.17666801077227234,-0.9116923951765316,-0.34758106181062365,-10.2,-29977.528462532733,256.8214877456048
788,804,171.5,60000.0,0.0,180.0,BehaviorType.ATTACK,23413.21602314006,13072.40685891769,1,60000.0,0.0,180.0,BehaviorType.ATTACK,29334.075544167856,9814.638479575018,1,2,1,23320.741,61.2,1,29250.0,51.3,78.19999999999983,78.19999999999983,2.0000000000000004,0.0,91.3999999999991,91.3999999999991,0.0,2.0000000000000004,0.4556654157233139,0.011653846949445396,0.5325808055896492,9.993173759149426e-05,0.4556654157233139,9.993173759149426e-05,0.5325808055896492,0.011653846949445396,0.144300505730442,0.12568896068483223,0.7462924391224671,0.33799709507465014,0.30270360601931656,0.7194848556127879,0.39005437273168203,0.06822113753557957,0.18596139138623966,0.48922078573698385,0.18500947089677816,0.13954692309356886,0.04662254608881847,-0.09916641300530182,-0.11843825877637323,9.900000000000006,13598.577543565041,-16261.668685250166
789,805,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,24286.34485036597,53281.69518998897,1,60000.0,0.0,180.0,BehaviorType.ATTACK,60290.00487882995,9534.458046493291,1,2,0,-1.0,-1.0,1,59790.0,0.4,0.0,0.0,84.79999999999946,0.0,35.90000000000024,35.90000000000024,0.0,84.79999999999946,9.989718707413256e-05,0.7024279820801317,0.29737222354572,9.989718707413256e-05,9.989718707413259e-05,9.989718707413259e-05,0.29737222354572007,0.7024279820801318,,0.15492051074349678,0.9589495283071492,1.0,0.880907552274138,0.7153476460888536,0.0,0.0856868209582024,0.7621177410196077,1.0,0.8064111877385266,0.13553720735153887,0.6260750742484138,-1.0,-0.720201313374103,-1.4,14751.88680387268,-7008.309688840978
790,806,63.1,60000.0,0.0,180.0,BehaviorType.ATTACK,67689.2161928262,67231.52767471112,1,60000.0,0.0,180.0,BehaviorType.ATTACK,24604.36430909298,27559.857118876724,0,3,1,59790.0,0.4,0,-1.0,-1.0,0.0,0.0,0.0,0.0,63.200000000000635,63.10000000000063,0.0,0.0,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,1.0,0.9732696053837543,0.9941453659145536,,0.1615862377748766,0.8669719147258421,1.0,0.9538986894275281,0.9620040084963629,0.0,0.09006641007416834,0.39350213952732155,0.5677488616557229,1.0,0.8618503476774774,1.4,40129.35907394948,42627.16336561814
791,807,155.4,60000.0,0.0,180.0,BehaviorType.ATTACK,39029.28461251737,8359.153313163883,1,60000.0,0.0,180.0,BehaviorType.ATTACK,28329.918504322806,29975.354829127176,1,2,1,38910.0,35.2,1,28225.274,53.4,48.40000000000042,48.40000000000042,0.0,34.00000000000021,73.10000000000014,73.10000000000014,34.00000000000021,0.0,0.31122291701523963,9.992570517390048e-05,0.4700494883019394,0.21862766897764715,0.31122291701523963,0.21862766897764715,0.4700494883019394,9.992570517390048e-05,0.6095599201003037,0.5336701606340003,0.6786178186150538,0.30497675260092205,0.27474804482238135,0.8789732153208171,0.6507835627435568,0.3805980764056312,0.11842547939847102,0.47208232008161766,0.16485226928953223,0.42807078904755236,-0.30935359242652255,0.1787012426619391,0.2140253940099444,-18.199999999999996,9053.929783390191,-19970.765191158924
792,809,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,64175.35022389002,18862.21774773951,1,60000.0,0.0,180.0,BehaviorType.ATTACK,53539.33194082559,59275.11924047817,1,2,1,59790.0,0.4,1,53456.679,11.0,0.0,0.0,0.0,94.39999999999893,26.3000000000001,26.3000000000001,94.39999999999893,0.0,9.989718707413314e-05,9.989718707413314e-05,0.21785207463098769,0.781948130994864,9.989718707413314e-05,0.781948130994864,0.21785207463098769,9.989718707413314e-05,1.0,0.9307098331347055,0.8017851819298464,0.8963263825309392,0.7855993701903585,0.9763680744484234,1.0,0.8836088665637502,0.26892322546061637,0.8940756802863307,0.6708998384211624,0.8473853189943872,-0.5783567593004443,0.10592431971366933,0.21275821209504875,-10.6,4900.23098341185,-34677.11419308608
