,test_id,kcid,lmc_prior_code,lengthscale_prior_code,input,test_data,elpd_loo,p_loo,se,warning,n_data_points,n_samples,scale,k_count_good,k_count_ok,k_count_bad,k_count_verybad,elpd_loo_y0,elpd_loo_y1,elpd_loo_y2,elpd_loo_y3,elpd_loo_y4
127,0,3,2,1,0,0,12024.924650029767,4.369742491788202,331.57135238414315,False,2945,300,log,2945,0,0,0,-545.07885,6447.36566,6450.17735,-145.64817,-181.89134
128,0,3,2,1,0,0,12026.921246117146,4.518442731574396,331.6187628358798,False,2945,300,log,2945,0,0,0,-546.1282,6448.8536,6451.21035,-147.37705,-179.63746
129,0,3,2,1,0,0,12030.710610424552,5.1867489118867525,331.66462752487377,False,2945,300,log,2945,0,0,0,-544.6721,6449.93028,6452.2071,-145.70373,-181.05095
130,0,3,2,1,1,0,12141.456288100693,5.727236566126521,336.10659253619605,False,2945,300,log,2945,0,0,0,-497.60823,6535.52418,6537.78397,-214.33653,-219.90711
131,0,3,2,1,1,0,12147.644352417563,5.984703060181346,335.9992602364376,False,2945,300,log,2945,0,0,0,-493.98157,6535.68921,6537.52383,-211.43146,-220.15566
132,0,3,2,1,1,0,12140.247341354261,5.298952112487314,336.05388425508386,False,2945,300,log,2945,0,0,0,-497.46895,6534.61329,6536.17524,-213.15361,-219.91864
133,0,3,2,1,1,0,12142.927089089006,5.6552772038103285,336.0197257859155,False,2945,300,log,2945,0,0,0,-497.6629,6535.52907,6537.77576,-212.58801,-220.12684
134,0,3,2,1,1,0,12133.376529417792,6.718306303859208,335.9697344260034,False,2945,300,log,2945,0,0,0,-500.02215,6532.91901,6535.02269,-214.34342,-220.19961
135,0,3,2,1,1,0,12138.175068856906,5.4222221471281955,336.08634580385893,False,2945,300,log,2945,0,0,0,-500.06083,6535.05474,6537.11806,-214.14939,-219.78751
136,0,3,2,1,1,0,12135.355289493677,5.785995469250338,336.0195659120819,False,2945,300,log,2945,0,0,0,-500.70912,6533.99473,6536.42274,-214.45312,-219.89994
137,0,3,2,1,1,0,12137.000975129582,5.252765163886579,335.9501503345568,False,2945,300,log,2945,0,0,0,-500.09298,6534.34861,6536.57698,-214.01781,-219.81382
138,0,3,2,1,1,0,12134.915335567071,5.683115971756706,335.85963751780776,False,2945,300,log,2944,1,0,0,-498.41499,6532.52654,6535.33667,-214.11681,-220.41607
139,0,3,2,1,1,0,12131.830553074458,5.413987639356492,336.0684373375556,False,2945,300,log,2945,0,0,0,-502.57377,6533.4549,6535.3127,-214.45929,-219.90399
140,0,3,2,1,2,0,12006.565593818286,5.2609275139948295,332.01419467287917,False,2945,300,log,2945,0,0,0,-546.62295,6448.3626,6451.5024,-201.48877,-145.18769
141,0,3,2,1,2,0,12002.228025403805,5.101648954734628,332.03288596371016,False,2945,300,log,2945,0,0,0,-547.51015,6448.16307,6450.58476,-200.76431,-148.24535
142,0,3,2,1,2,0,12007.597097081252,4.007656719932129,332.11616702492654,False,2945,300,log,2945,0,0,0,-546.65593,6449.35933,6451.99802,-200.12293,-146.9814
143,0,3,2,1,2,0,12003.76387607169,4.937533825228456,332.1981051665013,False,2945,300,log,2945,0,0,0,-549.80689,6449.68272,6452.52838,-199.96134,-148.679
144,0,3,2,1,2,0,11999.784140407472,4.775968246040065,332.12771500451197,False,2945,300,log,2945,0,0,0,-547.10982,6447.64034,6450.66769,-201.47,-149.94408
145,0,3,2,1,2,0,12005.40800246493,4.081503545336091,332.12933360347705,False,2945,300,log,2945,0,0,0,-547.81233,6449.468,6452.35325,-200.54349,-148.05742
146,0,3,2,1,2,0,12001.266801440008,4.666103127357928,332.09880327835424,False,2945,300,log,2945,0,0,0,-547.4365,6448.57484,6450.68947,-200.8869,-149.67411
147,0,3,2,1,2,0,11998.021678620858,4.805629458209296,332.0351753182187,False,2945,300,log,2945,0,0,0,-548.90268,6447.31945,6449.67387,-200.76739,-149.30157
148,0,3,2,1,2,0,12005.525112188561,4.337232072261031,332.2214086938133,False,2945,300,log,2944,1,0,0,-548.69815,6450.02061,6452.38967,-199.51998,-148.66704
149,0,3,2,1,2,0,12003.816304283633,4.387589003696121,332.0329280787072,False,2945,300,log,2945,0,0,0,-545.71087,6448.3639,6450.82495,-200.90604,-148.75563
150,0,3,2,1,3,0,12107.089642363662,5.3443740479015105,336.45420959484534,False,2945,300,log,2945,0,0,0,-518.84443,6530.86131,6532.89652,-229.09781,-208.72595
